SOC,V,I,T
34.90197372,336.125,-69.90000153,9.5
34.90197372,336.125,-70.72500229,9.5
34.90197372,336.125,-70.95000458,9.5
34.90197372,344.625,43.20000076,9.5
34.90197372,344.875,43.20000076,9.5
34.90197372,338.625,-40.20000076,9.5
34.90197372,336.9875,-63.12000351,9.5
34.90197372,335.5,-83.70000458,9.5
34.90197372,333.25,-112.8000031,9.5
34.90197372,333.375,-111.0000076,9.5
34.90197372,333.125,-109.9500046,9.5
34.90197372,334.425,-91.81500248,9.5
34.90197372,345,49.80000305,9.5
34.90197372,345.125,49.95000076,9.5
34.90197372,345.125,46.80000305,9.5
34.90197372,345.125,46.80000305,9.5
34.90197372,345.375,48.60000229,9.5
34.90197372,339,-38.10000229,9.5
34.90197372,338.75,-40.5,9.5
34.90197372,338.875,-40.20000076,9.5
34.90197372,338.75,-41.55000305,9.5
34.90197372,337.95,-51.07500076,9.5
34.90197372,337.875,-52.20000076,9.5
34.90197372,343.125,16.5,9.5
34.90197372,338.25,-48.30000305,9.5
34.90197372,333.125,-116.4000015,9.5
34.90197372,329.75,-159.0750046,9.5
34.50981522,326.625,-201.3000031,9.5
34.50981522,328.125,-176.4000092,9.5
34.50981522,334.125,-91.20000458,9.5
34.50981522,334.125,-92.1000061,9.5
34.50981522,337.1375,-52.90499954,9.5
34.50981522,343.875,40.65000153,9.5
34.50981522,338.125,-39.90000153,9.5
34.50981522,336.875,-56.10000229,9.5
34.50981522,337.125,-54.75000381,9.5
34.50981522,337.3,-52.83000068,9.5
34.50981522,337.75,-45,9.5
34.50981522,335.25,-80.40000153,9.5
34.50981522,335.25,-78,9.5
34.50981522,335.25,-78,9.5
34.50981522,336.5,-61.20000076,9.5
34.50981522,337.5875,-45.42000161,9.5
34.50981522,337.5,-46.65000153,9.5
34.50981522,337.375,-49.80000305,9.5
34.50981522,336.375,-64.95000458,9.5
34.50981522,335.125,-81.30000305,9.5
34.50981522,335.8375,-68.80500107,9.5
34.50981522,335.875,-68.40000153,9.5
34.50981522,335.375,-74.70000458,9.5
34.50981522,335.25,-76.3500061,9.5
34.50981522,335.125,-75,9.5
34.50981522,335.25,-75.45000458,9.5
34.50981522,335.25,-76.20000458,9.5
34.50981522,337.75,-40.35000229,9.5
34.50981522,337.875,-39.75,9.5
34.50981522,339.25,-22.5,9.5
34.50981522,340.25,-9,9.125
34.50981522,335.875,-69.90000153,9
34.50981522,340.5,-6.150000095,9
34.50981522,340.75,-5.700000286,9
34.50981522,337.625,-46.80000305,9
34.50981522,336.75,-58.80000305,9
34.50981522,337.5,-48.30000305,9
34.50981522,337.125,-52.50000381,9
34.50981522,337,-54.60000229,9
34.50981522,336.25,-65.92500115,9
34.50981522,335.625,-75.15000153,9
34.50981522,335.875,-69.75,9
34.50981522,336.125,-63.60000229,9
34.50981522,336.375,-60.90000153,9
34.50981522,336.5,-59.25000381,9
34.50981522,336.625,-58.80000305,9
34.50981522,336.625,-59.10000229,9
34.50981522,336.5,-59.10000229,9
34.50981522,336.125,-62.70000076,9
34.50981522,336.5,-58.35000229,9
34.50981522,336.625,-57.60000229,9
34.50981522,336.625,-55.95000076,9
34.50981522,336.625,-57.30000305,9
34.50981522,336.875,-53.10000229,9
34.50981522,337.3,-48.03000221,9
34.50981522,337.125,-49.50000381,9
34.50981522,346.9444444,80.41667175,9
34.50981522,345,52.65000153,9
34.50981522,341.375,0,9
34.50981522,339.75,-21.45000076,9
34.11765671,339.625,-22.5,9
34.11765671,338.5,-39,9
34.11765671,338.125,-43.65000153,9
34.11765671,344.875,49.35000229,9
34.11765671,345.375,50.85000229,9
34.11765671,345.375,50.85000229,9
34.11765671,347,71.40000153,9
34.11765671,343.5625,22.18500042,9
34.11765671,343.375,19.35000038,9
34.11765671,340.625,-17.10000038,9
34.11765671,341.625,-5.100000381,9
34.11765671,337.875,-53.25000381,9
34.11765671,339.6875,-27.25500043,9
34.11765671,341.75,1.950000048,9
34.11765671,341.25,-8.25,9
34.11765671,335.125,-88.5,9
34.11765671,335.375,-85.5,9
34.11765671,334.5,-95.70000458,9
34.11765671,334.625,-92.40000153,9
34.11765671,332,-126.1500015,9
34.11765671,335.375,-80.25,9
34.11765671,339.25,-26.85000038,9
34.11765671,338.9,-31.15500126,9
34.11765671,336.625,-64.65000153,9
34.11765671,335.875,-73.65000153,9
34.11765671,334.125,-95.70000458,9
34.11765671,332.5,-115.3500061,9
34.11765671,340.75,-6.150000095,9
34.11765671,335.125,-82.20000458,9
34.11765671,335.125,-81.15000153,9
34.11765671,335.125,-81.15000153,9
34.11765671,336.125,-68.40000153,8.5
34.11765671,331.5,-127.6350075,8.5
34.11765671,331.5,-127.5000076,8.5
34.11765671,337,-49.80000305,8.5
34.11765671,335.375,-73.20000458,8.5
34.11765671,335.125,-77.1000061,8.5
34.11765671,338.4125,-31.92000208,8.5
34.11765671,337.25,-48.30000305,8.5
34.11765671,336.125,-65.25,8.5
34.11765671,337.625,-45.60000229,8.5
34.11765671,338,-39.90000153,8.5
34.11765671,338.4375,-34.87500191,8.5
34.11765671,338.5,-33.30000305,8.5
34.11765671,338.5,-34.95000076,8.5
34.11765671,336.75,-58.65000153,8.5
34.11765671,336.75,-60.30000305,8.5
34.11765671,336.5,-60.45000076,8.5
34.11765671,337.125,-51.60000229,8.5
34.11765671,336.75,-56.10000229,8.5
34.11765671,336.125,-64.3500061,8.5
34.11765671,336,-68.70000458,8.5
34.11765671,335.4625,-73.71000061,8.5
34.11765671,335.125,-75.6000061,8.5
34.11765671,343.875,42.60000229,8.5
34.11765671,342.5,20.70000076,8.5
34.11765671,342.5,20.70000076,8.5
34.11765671,338.5,-34.20000076,8.5
34.11765671,335.921875,-71.10000276,8.5
34.11765671,335.625,-75.30000305,8.5
33.33334351,335.375,-77.70000458,8.5
33.33334351,339.375,-19.35000038,8.5
33.33334351,333.875,-96,8.5
33.33334351,331.5,-128.25,8.5
33.33334351,326.375,-194.4000092,8.5
33.33334351,334,-86.70000458,8.5
33.33334351,336.625,-49.35000229,8.5
33.33334351,335.875,-61.20000076,8.5
33.33334351,334,-88.95000458,8.5
33.33334351,333.625,-90.6000061,8.5
33.33334351,333.75,-87.90000153,8.5
33.33334351,331.875,-114.3000031,8.5
33.33334351,336.625,-48,8.5
33.33334351,335,-73.20000458,8.5
33.33334351,336.5,-49.50000381,8.5
33.33334351,335,-70.5,8.5
33.33334351,332.75,-101.7000046,8.5
33.33334351,332.25,-106.6500015,8.5
33.33334351,332.5,-101.2500076,8.5
33.33334351,336.5,-46.80000305,8.5
33.33334351,332.625,-102.1500015,8.5
33.33334351,332.125,-108.5250015,8.5
33.33334351,331.125,-120.0750046,8.5
33.33334351,330.625,-125.2500076,8.5
33.33334351,334.75,-71.1000061,8.5
33.33334351,333.875,-80.70000458,8.5
33.33334351,331.75,-111.6000061,8.5
33.33334351,342.5,37.20000076,8.5
33.33334351,334.625,-74.1000061,8.5
33.33334351,333.25,-90.30000305,8.5
33.33334351,335.25,-65.1000061,8.125
33.33334351,334.375,-74.40000153,8
33.33334351,334.75,-71.70000458,8
33.33334351,336.875,-40.20000076,8
33.33334351,333.5138889,-86.36667209,8
33.33334351,333.375,-86.70000458,8
33.33334351,333.75,-82.65000153,8
33.33334351,334.5,-71.40000153,8
33.33334351,332.75,-94.5,8
33.33334351,336.175,-49.65000076,8
33.33334351,336.875,-40.20000076,8
33.33334351,334.875,-66.15000153,8
33.33334351,336.375,-47.40000153,8
33.33334351,334.5,-72,8
33.33334351,336.8875,-41.4,8
33.33334351,339.25,-9,8
33.33334351,340.625,7.500000477,8
33.33334351,336.5,-48,8
33.33334351,336.5,-48,8
33.33334351,336.625,-48.30000305,8
33.33334351,339.7625,-5.100000131,8
33.33334351,340.25,1.350000024,8
33.33334351,343.625,45,8
33.33334351,336.875,-47.70000076,8
33.33334351,335,-72,8
33.33334351,333.625,-90.45000458,8
33.33334351,333.25,-94.95000458,8
33.33334351,333.25,-92.25,8
33.33334351,333,-93.6000061,8
33.33334351,342.875,36.15000153,8
33.00654793,343,36,8
32.94118881,343.25,35.40000153,8
32.94118881,336.875,-51.60000229,8
32.94118881,334.75,-77.70000458,8
32.94118881,339.125,-17.70000076,8
32.94118881,339,-22.5,8
32.94118881,335.25,-72.90000153,8
32.94118881,335.625,-67.5,8
32.94118881,342.375,24.15000153,8
32.94118881,340.875,2.550000096,8
32.94118881,336.375,-58.20000076,8
32.94118881,332.75,-106.0500031,8
32.94118881,330.625,-136.8000031,8
32.94118881,330.625,-136.8000031,8
32.94118881,328.25,-163.8000031,8
32.94118881,332.675,-102.0750068,8
32.94118881,332.625,-102.7500076,8
32.94118881,332.75,-98.70000458,8
32.94118881,339.5,-6,8
32.94118881,343.5,44.70000076,8
32.94118881,337.7625,-36.97500248,8
32.94118881,337.5,-40.80000305,8
32.94118881,336.375,-55.50000381,8
32.94118881,331.375,-120.7500076,8
32.94118881,331,-120.0000076,8
32.94118881,335.8125,-56.25000191,8
32.94118881,335.75,-57.30000305,8
32.94118881,343.25,43.5,8
32.94118881,343.625,44.40000153,8
32.94118881,340.125,-6.600000381,8
32.94118881,336.8125,-49.60500221,8
32.94118881,336.375,-54.75000381,8
32.94118881,343.875,46.5,8
32.94118881,340,-7.800000191,8
32.94118881,338.375,-30.75000191,8
32.94118881,335.7875,-64.54500275,8
32.94118881,333.875,-89.25,8
32.94118881,336.25,-57.60000229,8
32.94118881,335.375,-69.15000344,8
32.94118881,334.5,-80.70000458,8
32.94118881,331.875,-114.9000015,8
32.94118881,331.625,-115.9500046,8
32.94118881,331.75,-114.4500046,8
32.94118881,331.5,-117.0000076,8
32.94118881,339.5,-2.550000191,8
32.94118881,340.375,5.25,8
32.94118881,339.5,-10.05000019,8
32.94118881,337.625,-37.20000076,8
32.94118881,335.625,-62.10000229,8
32.94118881,335.5,-64.20000458,8
32.94118881,337.625,-34.35000229,8
32.94118881,335.875,-57.60000229,8
32.94118881,333,-96.6000061,8
32.94118881,333,-96.75000763,8
32.94118881,332.125,-107.7000046,8
32.94118881,331.875,-106.9500046,8
32.94118881,333,-92.70000458,8
32.94118881,336.625,-43.95000076,8
32.94118881,336.5,-46.5,8
32.94118881,337.25,-36.90000153,8
32.74510955,337,-40.20000076,8
32.5490303,337,-40.65000153,8
32.5490303,336.875,-42.90000153,8
32.5490303,335.5,-61.35000229,8
32.5490303,335.3125,-63.9750042,8
32.5490303,333.25,-92.4750061,8
32.5490303,331.375,-118.3500061,8
32.5490303,327.25,-169.5,8
32.5490303,330.375,-123.4500046,8
32.5490303,330.875,-115.9500046,8
32.5490303,335.5,-53.85000229,8
32.5490303,340.25,10.05000019,8
32.5490303,334.0833333,-75.80000305,8
32.5490303,334.25,-73.20000458,8
32.5490303,335.5,-55.80000305,8
32.5490303,335.375,-58.20000076,8
32.5490303,335.625,-55.35000229,8
32.5490303,335.3125,-58.95000267,8
32.5490303,335.25,-60.15000153,8
32.5490303,336.375,-47.25,8
32.5490303,334,-78.15000153,8
32.5490303,336.5,-42.45000076,8
32.5490303,335.575,-55.45500183,8
32.5490303,335.75,-52.20000076,8
32.5490303,335.25,-59.10000229,8
32.5490303,333.75,-77.8500061,8
32.5490303,333,-90,8
32.5490303,332.5125,-93.7050003,8
32.5490303,332.625,-93.30000305,8
32.5490303,332.75,-91.80000305,8
32.5490303,331.25,-109.8000031,8
32.5490303,331.25,-109.8000031,8
32.5490303,331,-110.7000046,8
32.5490303,331.5875,-102.495002,8
32.5490303,331.5,-103.6500015,8
32.5490303,331.375,-104.1000061,8
32.5490303,334.25,-65.40000153,8
32.5490303,335.125,-54.75000381,8
32.5490303,334.7875,-59.56500396,8
32.5490303,335.5,-49.80000305,8
32.5490303,334.25,-67.3500061,8
32.5490303,334.875,-57.30000305,8
32.5490303,337.625,-19.80000114,8
32.5490303,337.75,-19.05000114,8
32.5490303,337.25,-28.50000191,8
32.5490303,337.75,-21,8
32.5490303,337.375,-28.20000076,8
32.5490303,336.5,-40.02000236,8
32.5490303,335.625,-52.20000076,8
32.5490303,335.75,-49.50000381,8
32.5490303,337.75,-24.30000114,8
32.5490303,336.125,-45.45000076,8
32.5490303,336.4,-43.65000229,8
32.5490303,336.625,-39.60000229,8
32.5490303,336.5,-41.85000229,8
32.5490303,336.75,-39.90000153,8
32.5490303,336.75,-39.90000153,8
32.5490303,336.375,-44.01750145,8
32.5490303,336.375,-44.09250221,8
32.5490303,336.375,-44.10000229,8
32.20044497,336.25,-46.65000153,8
32.1568718,336.5,-42.45000076,8
32.1568718,336.375,-42.45000076,8
32.1568718,336.6875,-38.71875143,8
32.1568718,336.875,-35.85000229,8
32.1568718,337,-35.70000076,8
32.1568718,336.75,-40.80000305,8
32.1568718,336.5,-44.10000229,8
32.1568718,336.5,-44.55000115,8
32.1568718,336.375,-45.60000229,8
32.1568718,336.25,-46.80000305,8
32.1568718,336,-48.30000305,8
32.1568718,335.875,-52.80000305,8
32.1568718,335.0875,-59.26500206,8
32.1568718,335,-63.15000153,8
32.1568718,334.875,-64.5,8
32.1568718,334.875,-65.40000153,8
32.1568718,334.875,-64.05000305,8
32.1568718,334.75,-63.15000153,8
32.1568718,334.875,-62.70000076,8
32.1568718,334.75,-64.05000305,8
32.1568718,334.6875,-65.17500305,8
32.1568718,334.6875,-64.80000305,8
32.1568718,334.75,-63.30000305,8
32.1568718,335.25,-57.30000305,8
32.1568718,334.875,-63.00000381,8
32.1568718,335,-59.10000229,8
32.1568718,335.5,-53.40000153,8
32.1568718,335.625,-52.20000076,8
32.1568718,336.5,-39.90000153,8
32.1568718,336.5,-40.80000305,8
32.1568718,336.125,-44.40000153,8
32.1568718,336.125,-46.80000305,8
32.1568718,336.125,-44.85000229,8
32.1568718,336.125,-46.5,8
32.1568718,336,-47.40000153,8
32.1568718,336,-46.65000153,8
32.1568718,335.375,-54.90000153,8
32.1568718,335.5,-54.60000229,8
32.1568718,335.5,-53.70000076,8
32.1568718,335.625,-52.80000305,8
32.1568718,335.75,-50.40000153,8
32.1568718,335.625,-52.65000153,8
32.1568718,335.75,-49.50000381,8
32.1568718,336,-47.70000076,8
32.1568718,336.375,-43.20000076,8
32.1568718,336.875,-35.10000229,8
32.1568718,337,-34.50000191,8
32.1568718,337.125,-33.90000153,8
32.1568718,337.25,-30.90000153,8
32.1568718,337.515625,-27.71250153,8
32.1568718,337.5,-27.90000153,8
32.1568718,338.05,-23.37000084,8
32.1568718,338.125,-22.95000076,8
32.1568718,338,-24.75000191,8
32.1568718,337.7,-29.22000103,8
32.1568718,337.625,-30.30000114,8
32.1568718,337,-37.05000305,8
32.1568718,335.875,-54.30000305,8
32.1568718,334.875,-65.40000153,8
31.50327746,334.5,-69.6000061,8
31.37255859,334.625,-66.6000061,8
31.37255859,334.625,-69.6000061,8
31.37255859,334.25,-73.3500061,8
31.37255859,334.25,-71.40000153,8
31.37255859,334.775,-63.94500541,8
31.37255859,335.125,-57.75000381,8
31.37255859,335,-60.00000381,8
31.37255859,335.625,-53.55000305,8
31.37255859,335.625,-53.40000153,8
31.37255859,335.075,-59.68500252,8
31.37255859,334.625,-64.95000458,8
31.37255859,334.375,-67.5,8
31.37255859,334.5,-67.95000458,8
31.37255859,334.5,-65.22273185,8
31.37255859,334.5,-64.95000458,8
31.37255859,334.475,-65.83500138,8
31.37255859,334.5,-65.40000153,8
31.37255859,334.375,-67.05000305,8
31.37255859,334.375,-64.95000458,8
31.37255859,334.625,-62.55000305,8
31.37255859,334.4204545,-64.85454837,8
31.37255859,334.375,-64.20000458,8
31.37255859,334.375,-64.20000458,8
31.37255859,334.75,-61.20000076,8
31.37255859,334.5,-63.9750042,8
31.37255859,334.5,-63.60000229,8
31.37255859,334.625,-62.70000076,8
31.37255859,334.25,-66.30000305,8
31.37255859,334.75,-59.40000153,8
31.37255859,334.6625,-60.84000167,8
31.37255859,334.75,-60.00000381,8
31.37255859,334.875,-57.90000153,8
31.37255859,334.75,-60.60000229,8
31.37255859,334.875,-57.30000305,8
31.37255859,334.7375,-59.19000244,8
31.37255859,334.625,-60.00000381,8
31.37255859,334.875,-57.30000305,8
31.37255859,334.75,-58.65000153,8
31.37255859,334.75,-58.65000153,8
31.37255859,335.125,-52.80000305,8
31.37255859,335.025,-55.74000244,8
31.37255859,335,-56.10000229,8
31.37255859,335.125,-54.90000153,8
31.37255859,334.75,-58.20000076,8
31.37255859,335,-57.90000153,8
31.37255859,334.825,-57.97500153,8
31.37255859,334.75,-58.65000153,8
31.37255859,335.5,-49.95000076,8
31.37255859,335.75,-44.40000153,8
31.37255859,336.125,-42.60000229,8
31.37255859,335.6875,-47.85000229,8
31.37255859,335.625,-50.40000153,8
31.37255859,335.625,-48,8
31.37255859,335.875,-45.90000153,8
31.37255859,335.5,-50.70000076,8
31.37255859,335.125,-54.90000153,8
31.37255859,334.375,-64.5,8
31.37255859,334.5,-63.90000153,8
31.37255859,334.25,-67.5,8
31.17648029,334.625,-59.70000076,8
30.98040199,334.875,-57.30000305,8
30.98040199,335.5,-49.50000381,8
30.98040199,336.125,-40.65000153,8
30.98040199,336.25,-39.00000191,8
30.98040199,336.25,-39.37500191,8
30.98040199,336.125,-41.40000153,8
30.98040199,342.625,46.35000229,8
30.98040199,339,-4.950000286,8
30.98040199,336.5,-40.05000305,8
30.98040199,334.5,-67.20000458,8
30.98040199,334.5,-65.70000458,8
30.98040199,334.625,-63.45000076,8
30.98040199,332.625,-91.80000305,8
30.98040199,333.125,-80.8500061,8
30.98040199,333.25,-78.30000305,8
30.98040199,333.125,-81.30000305,8
30.98040199,333.375,-76.5,8
30.98040199,336,-41.55000305,8
30.98040199,335.75,-44.40000153,8
30.98040199,335.625,-46.65000153,8
30.98040199,335.75,-45.30000305,8
30.98040199,335.625,-48.30000305,8
30.98040199,335.75,-44.40000153,8
30.98040199,335.625,-48.60000229,8
30.98040199,335.75,-48.30000305,8
30.98040199,335.375,-51.90000153,8
30.98040199,335.25,-52.50000381,8
30.98040199,333.125,-81.6000061,8
30.98040199,331.5,-103.0500031,8
30.98040199,331.125,-105.6000061,8
30.98040199,331.125,-105.6000061,8
30.98040199,334.625,-57.00000381,8
30.98040199,326.425,-166.6200058,8
30.98040199,326.25,-168.6000061,8
30.98040199,326.375,-164.5500031,8
30.98040199,329.125,-123.9000015,8
30.98040199,329.125,-123.4500046,8
30.98040199,333.65,-65.01000176,8
30.98040199,333.5,-66.90000153,8
30.98040199,333.25,-70.20000458,8
30.98040199,334.5,-54.15000153,8
30.98040199,341.125,38.70000076,8
30.98040199,335.125,-45.22500038,8
30.98040199,334.625,-52.20000076,8
30.98040199,334.75,-50.85000229,8
30.98040199,333.75,-66.15000153,8
30.98040199,333.5,-67.95000458,8
30.98040199,333.5,-69.34500351,8
30.98040199,333.5,-69.45000458,8
30.98040199,333.375,-70.65000153,8
30.98040199,332.125,-86.70000458,8
30.98040199,332.125,-85.65000153,8
30.98040199,332.0875,-86.2350029,8
30.98040199,332.875,-76.65000153,8
30.98040199,333,-75.30000305,8
30.98040199,333,-72.6000061,8
30.98040199,333,-72.6000061,8
30.98040199,333.125,-69.75,8
30.98040199,333.125,-72.30000305,8
30.63181835,333.75,-61.80000305,8
30.58824539,333.75,-63.60000229,8
30.58824539,336.375,-27.30000114,8
30.58824539,334.85,-49.62000198,8
30.58824539,333.875,-61.50000381,8
30.58824539,334,-60.90000153,8
30.58824539,333.375,-67.65000153,8
30.58824539,333.1875,-70.42500306,8
30.58824539,332.875,-75.07500458,8
30.58824539,332.75,-77.70000458,8
30.58824539,332.875,-74.25,8
30.58824539,333,-72,8
30.58824539,332.75,-74.70000458,8
30.58824539,332.8625,-74.41500244,8
30.58824539,333.125,-70.95000458,8
30.58824539,333,-72.45000458,8
30.58824539,332.75,-74.25,8
30.58824539,332.875,-73.3500061,8
30.58824539,333.1375,-68.4600029,8
30.58824539,333.25,-67.65000153,8
30.58824539,333,-71.25,8
30.58824539,333.125,-68.40000153,8
30.58824539,333.125,-68.40000153,8
30.58824539,333.125,-67.65000153,8
30.58824539,332.9625,-70.27500153,8
30.58824539,333,-69.90000153,8
30.58824539,333.375,-64.5,8
30.58824539,333.125,-67.5,8
30.58824539,333.375,-64.20000458,8
30.58824539,333.5,-63.58500519,8
30.58824539,333.5,-64.3500061,8.388888889
30.58824539,333.375,-64.95000458,8.5
30.58824539,333.375,-64.65000153,8.5
30.58824539,333.25,-64.65000153,8.5
30.58824539,333.5,-61.05000305,8.5
30.58824539,333.375,-64.5,8.5
30.58824539,333.625,-61.05000305,8.5
30.58824539,333.925,-57.15000305,8.5
30.58824539,333.75,-60.30000305,8.5
30.58824539,333.25,-65.40000153,8.5
30.58824539,333.25,-66.6000061,8.5
30.58824539,332.75,-72.90000153,8.5
30.58824539,332.75,-72,8.5
30.58824539,332.625,-72.90000153,8.5
30.58824539,332.375,-74.25,8.5
30.58824539,332,-81.6000061,8.5
30.58824539,331.625,-86.8500061,8.5
30.58824539,331.6875,-85.42500305,8.5
30.58824539,331.8125,-81.97500229,8.5
30.58824539,331.875,-79.95000458,8.5
30.58824539,332,-77.40000153,8.5
30.58824539,332.375,-73.80000305,8.5
30.58824539,333,-66.90000153,8.5
30.58824539,333.125,-64.05000305,8.5
30.58824539,333.25,-63.45000076,8.5
30.58824539,333.25,-62.10000229,8.5
30.58824539,333.25,-62.70000076,8.5
30.58824539,333.625,-57.60000229,8.5
30.58824539,333.25,-62.25000381,8.5
30.58824539,333.25,-63.00000381,8.5
30.30813353,333.375,-61.05000305,8.5
30.19608879,333.25,-63.60000229,8.5
30.19608879,333,-64.05000305,8.5
30.19608879,333.25,-60.90000153,8.5
30.19608879,333,-64.05000305,8.5
30.19608879,332.8194444,-68.61666786,8.5
30.19608879,332.5568182,-72.49090992,8.5
30.19608879,332.375,-73.80000305,8.5
30.19608879,332.25,-75,8.5
30.19608879,332,-77.70000458,8.5
30.19608879,340.75,42.60000229,8.5
30.19608879,337,-13.65000057,8.5
30.19608879,332.125,-80.1000061,8.5
30.19608879,334,-54.75000381,8.5
30.19608879,334,-54.75000381,8.5
30.19608879,332.375,-75.15000153,8.5
30.19608879,334.8375,-40.71000138,8.5
30.19608879,335.125,-36.90000153,8.5
30.19608879,341,40.20000076,8.5
30.19608879,334.875,-44.10000229,8.5
30.19608879,332.5,-73.20000458,8.5
30.19608879,332.2875,-76.02000504,8.5
30.19608879,332.25,-76.20000458,8.5
30.19608879,332.125,-76.20000458,8.5
30.19608879,332.125,-79.3500061,8.5
30.19608879,332,-77.8500061,8.5
30.19608879,341.625,49.35000038,8.5
30.19608879,341.75,50.70000076,8.5
30.19608879,333,-71.25,8.5
30.19608879,334,-56.55000305,8.5
30.19608879,334.25,-52.05000305,8.2
30.19608879,334.5875,-48.21000214,8
30.19608879,334.5,-48,8
30.19608879,334.125,-54.30000305,8
30.19608879,334.125,-53.40000153,8
30.19608879,334,-57.60000229,8
30.19608879,333.9545455,-55.99091269,8
30.19608879,333.5,-60.90000153,8
30.19608879,333.5,-60.90000153,8
30.19608879,333.5,-60.90000153,8
30.19608879,333.625,-59.40000153,8
30.19608879,333.484375,-61.72500277,8
30.19608879,333.5,-61.35000229,8
30.19608879,333.25,-64.05000305,8
30.19608879,333.25,-63.00000381,8
30.19608879,333.5,-60.90000153,8
30.19608879,333.7625,-55.77000199,8
30.19608879,333.875,-54.15000153,8
30.19608879,334,-53.85000229,8
30.19608879,334.125,-49.80000305,8
30.19608879,334.125,-52.20000076,8
30.19608879,334.3125,-48.37500191,8
30.19608879,334.375,-48.36818452,8
30.19608879,334.375,-49.35000229,8
30.19608879,334.5,-46.5,8
30.19608879,334.5,-47.40000153,8
30.19608879,334.575,-47.22000122,8
30.19608879,334.75,-42.60000229,8
30.19608879,334.625,-45.60000229,8
30.19608879,334.375,-48,8
29.80393155,334.375,-47.55000305,8
29.01961708,334.1125,-52.63500366,8
29.01961708,334,-53.85000229,8
29.01961708,333.5,-60.90000153,8
29.01961708,333.25,-63.45000076,8
29.01961708,333.25,-63.45000076,8
29.01961708,333.2625,-62.71500091,8
29.01961708,333.3625,-62.70000076,8
29.01961708,333.375,-62.70000076,8
29.01961708,333.125,-66.15000153,8
29.01961708,333.125,-63.45000076,8
29.01961708,333.25,-61.80000305,8
29.01961708,333.25,-60.45000076,8
29.01961708,333.5,-59.10000229,8
29.01961708,337.375,-9,8
29.01961708,330.375,-103.8000031,8
29.01961708,334.625,-44.55000305,8
29.01961708,334.625,-44.10000229,8
29.01961708,334.5,-46.65000153,8
29.01961708,334.625,-45.45000076,8
29.01961708,334.625,-46.65000153,8
29.01961708,341.5,49.50000381,8
29.01961708,335.25,-39.60000229,8
29.01961708,332.625,-76.5,8
29.01961708,332.25,-80.40000153,8
29.01961708,329.75,-111.9000015,8
29.01961708,335,-39,8
29.01961708,336.125,-25.35000038,8
29.01961708,336.625,-18,8
29.01961708,332.125,-84.6000061,8
29.01961708,330.6875,-101.3250046,8
29.01961708,328.8125,-122.9250031,8
29.01961708,328.375,-127.8000031,8
29.01961708,328.375,-127.5000076,8
29.01961708,333,-61.80000305,8
29.01961708,332.75,-65.40000153,8
29.01961708,332.125,-75.6000061,8
29.01961708,333.375,-57.00000381,8
29.01961708,338.25,11.70000076,8
29.01961708,332.125,-76.95000458,8
29.01961708,333.25,-59.40000153,8
29.01961708,333,-62.55000305,8
29.01961708,332.75,-65.40000153,8
29.01961708,332.5694444,-68.60000526,8
29.01961708,332.5,-70.3500061,8
29.01961708,331.25,-85.80000305,8
29.01961708,332.5,-68.40000153,8
29.01961708,332.75,-65.40000153,8
29.01961708,332.4,-68.76000367,8
29.01961708,331.875,-75.90000153,8
29.01961708,330.875,-89.1000061,8
29.01961708,328.375,-122.4000015,8
29.01961708,328.375,-121.5000076,8
29.01961708,331.7625,-72.84000168,8
29.01961708,333,-58.80000305,8
29.01961708,330.375,-94.95000458,8
29.01961708,330.375,-93,8
29.01961708,330.375,-93,8
29.01961708,330.25,-93.75,8
29.01961708,331.3875,-78.58500595,8
29.01961708,331.5,-77.1000061,8
28.62746048,333.625,-46.65000153,8
28.62746048,334.625,-34.35000229,8
28.62746048,334.625,-34.65000153,8
28.62746048,338.1,12.57000084,8
28.62746048,340.5,45.15000153,8
28.62746048,336.875,-9.900000572,8
28.62746048,331.125,-86.70000458,8
28.62746048,328.5,-118.8000031,8
28.62746048,330.1875,-95.10000229,8
28.62746048,330.25,-94.20000458,8
28.62746048,332.5,-61.35000229,8
28.62746048,333.5,-47.55000305,8
28.62746048,333.625,-49.35000229,8
28.62746048,332,-71.40000153,8
28.62746048,332,-69.6000061,8
28.62746048,332.625,-62.70000076,8
28.62746048,332.375,-64.95000458,8
28.62746048,332.0875,-67.77000008,8
28.62746048,334,-43.20000076,8
28.62746048,332.625,-61.50000381,8
28.62746048,332.125,-68.40000153,8
28.62746048,332.125,-68.40000153,8
28.62746048,334.125,-39.60000229,8
28.62746048,335.3625,-26.55000076,8
28.62746048,335.25,-28.20000076,8
28.62746048,335.5,-25.65000153,8
28.62746048,335.625,-23.70000076,8
28.62746048,334.875,-34.65000153,8
28.62746048,333.2375,-56.71500168,8
28.62746048,333.125,-58.20000076,8.388888889
28.62746048,333,-57.60000229,8.5
28.62746048,333,-60.00000381,8.5
28.62746048,333,-59.10000229,8.5
28.62746048,332.9375,-58.05000305,8.5
28.62746048,333,-57.75000381,8.5
28.62746048,333,-57.75000381,8.5
28.62746048,333.125,-55.50000381,8.5
28.62746048,333.375,-53.70000076,8.5
28.62746048,333.3375,-53.22000313,8.5
28.62746048,333.25,-54.90000153,8.5
28.62746048,333.5,-51.00000381,8.5
28.62746048,333.625,-50.85000229,8.5
28.62746048,333.5,-52.80000305,8.5
28.62746048,333.725,-51.64500237,8.5
28.62746048,333.5,-52.05000305,8.5
